Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
CH3OHvt=0-2	Methanol	244.02930200	3.9E-05			"5(-5,1)-5(-3,2)E,vt=1"	-8.52575	-8.74380	463.85116	CDMS
CH3OHvt=0-2	Methanol	244.09779200	3.7E-05			"6(-5,2)-6(-3,3)E,vt=1"	-8.10927	-8.27500	477.74130	CDMS
CH3OHvt=0-2	Methanol	244.26390200	3.5E-05			"7(-5,3)-7(-3,4)E,vt=1"	-7.85587	-7.98320	493.94751	CDMS
CH3OHvt=0-2	Methanol	244.33798300	9E-06			"9(-1,9)-8(-0,8)E,vt=1"	-4.39201	-4.27450	395.64503	CDMS
CH3OHvt=0-2	Methanol			244.33802000	5E-05	"9(1,9)-8(0,8),vt=1"	-4.39204	0.00000	395.64472	CDMS
CH3OHvt=0-2	Methanol	246.22893200	1.5E-05			"3(2,1)-2(-1,1)E,vt=0"	-8.31227	-8.11660	39.82787	CDMS
CH3OHvt=0-2	Methanol	246.87330100	1.5E-05			"19(3,16)-19(2,17)A,vt=0"	-4.08240	-3.79450	490.64818	CDMS
CH3OHvt=0-2	Methanol	247.16195000	1.5E-05			"16(-2,15)-15(-3,13)E,vt=0"	-4.58973	-4.15410	338.13817	CDMS
CH3OHvt=0-2	Methanol	247.22858700	1.3E-05			"4(2,2)-5(1,5)A,vt=0"	-4.67315	-4.40060	60.92460	CDMS
CH3OHvt=0-2	Methanol	247.61091800	1.4E-05			"18(3,15)-18(2,16)A,vt=0"	-4.08146	-3.75390	446.57971	CDMS
CH3OHvt=0-2	Methanol	248.28242400	1.3E-05			"17(3,14)-17(2,15)A,vt=0"	-4.08071	-3.71800	404.82779	CDMS
CH3OHvt=0-2	Methanol	248.88546800	1.2E-05			"16(3,13)-16(2,14)A,vt=0"	-4.08012	-3.68690	365.39275	CDMS
CH3OHvt=0-2	Methanol	249.19283600	1.3E-05			"16(3,13)-15(4,12)E,vt=0"	-4.59564	-4.22160	378.27484	CDMS
CH3OHvt=0-2	Methanol	249.41992400	1.2E-05			"15(3,12)-15(2,13)A,vt=0"	-4.07978	-3.66090	328.27486	CDMS
CH3OHvt=0-2	Methanol	249.44330100	1.4E-05			"7(4,4)-8(3,5)A,vt=0"	-4.82851	-4.46010	145.33165	CDMS
CH3OHvt=0-2	Methanol	249.45184200	1.4E-05			"7(4,3)-8(3,6)A,vt=0"	-4.82850	-4.46010	145.33163	CDMS
CH3OHvt=0-2	Methanol	249.88746700	1.1E-05			"14(3,11)-14(2,12)A,vt=0"	-4.08000	-3.64050	293.47449	CDMS
CH3OHvt=0-2	Methanol	250.29118100	1E-05			"13(3,10)-13(2,11)A,vt=0"	-4.08070	-3.62590	260.99194	CDMS
CH3OHvt=0-2	Methanol	250.50685300	1.1E-05			"11(0,11)-10(1,10)A,vt=0"	-4.07280	-3.53180	153.09752	CDMS
CH3OHvt=0-2	Methanol	250.63520000	1E-05			"12(3,9)-12(2,10)A,vt=0"	-4.08196	-3.61750	230.82769	CDMS
CH3OHvt=0-2	Methanol	250.92439800	1E-05			"11(3,8)-11(2,9)A,vt=0"	-4.08407	-3.61600	202.98211	CDMS
CH3OHvt=0-2	Methanol	251.16410800	1E-05			"10(3,7)-10(2,8)A,vt=0"	-4.08731	-3.62220	177.45533	CDMS
CH3OHvt=0-2	Methanol	251.35988800	1.1E-05			"9(3,6)-9(2,7)A,vt=0"	-4.09211	-3.63720	154.24803	CDMS
CH3OHvt=0-2	Methanol	251.51730900	1.1E-05			"8(3,5)-8(2,6)A,vt=0"	-4.09928	-3.66270	133.36035	CDMS
CH3OHvt=0-2	Methanol	251.64178700	1.2E-05			"7(3,4)-7(2,5)A,vt=0"	-4.11009	-3.70120	114.79268	CDMS
CH3OHvt=0-2	Methanol	251.73843700	1.3E-05			"6(3,3)-6(2,4)A,vt=0"	-4.12740	-3.75730	98.54514	CDMS
CH3OHvt=0-2	Methanol	251.81195600	1.3E-05			"5(3,2)-5(2,3)A,vt=0"	-4.15688	-3.83930	84.61836	CDMS
CH3OHvt=0-2	Methanol	251.86652400	1.4E-05			"4(3,1)-4(2,2)A,vt=0"	-4.21464	-3.96750	73.01228	CDMS
CH3OHvt=0-2	Methanol	251.89088600	1.3E-05			"5(3,3)-5(2,4)A,vt=0"	-4.15675	-3.83930	84.61827	CDMS
CH3OHvt=0-2	Methanol	251.89572800	1.3E-05			"6(3,4)-6(2,5)+-"	-4.12683	-3.75700	98.54520	CDMS
CH3OHvt=0-2	Methanol	251.90045200	1.4E-05			"4(3,2)-4(2,3)A,vt=0"	-4.21448	-3.96740	73.01218	CDMS
CH3OHvt=0-2	Methanol	251.90572900	1.4E-05			"3(3,0)-3(2,1)A,vt=0"	-4.36057	-4.20920	63.72719	CDMS
CH3OHvt=0-2	Methanol	251.91706500	1.4E-05			"3(3,1)-3(2,2)A,vt=0"	-4.36045	-4.20910	63.72716	CDMS
CH3OHvt=0-2	Methanol	251.92370100	1.2E-05			"7(3,5)-7(2,6)A,vt=0"	-4.10921	-3.70080	114.79240	CDMS
CH3OHvt=0-2	Methanol	251.98483700	1.1E-05			"8(3,6)-8(2,7)A,vt=0"	-4.09779	-3.66200	133.35991	CDMS
CH3OHvt=0-2	Methanol	252.09040900	1.1E-05			"9(3,7)-9(2,8)A,vt=0"	-4.08978	-3.63610	154.24712	CDMS
CH3OHvt=0-2	Methanol	252.25284900	1E-05			"10(3,8)-10(2,9)A,vt=0"	-4.08377	-3.62050	177.45391	CDMS
CH3OHvt=0-2	Methanol	252.48567500	1E-05			"11(3,9)-11(2,10)A,vt=0"	-4.07904	-3.61360	202.97935	CDMS
CH3OHvt=0-2	Methanol	252.80338800	1E-05			"12(3,10)-12(2,11)A,vt=0"	-4.07491	-3.61410	230.82326	CDMS
CH3OHvt=0-2	Methanol	253.22137600	1E-05			"13(3,11)-13(2,12)A,vt=0"	-4.07126	-3.62140	260.98495	CDMS
CH3OHvt=0-2	Methanol	253.54270300	1.3E-05			"12(1,12)-11(-1,10)E,vt=0"	-7.93683	-7.41300	186.43071	CDMS
CH3OHvt=0-2	Methanol	253.55628900	2.2E-05			"19(1,18)-18(3,15)A,vt=0"	-9.09591	-8.77320	458.74841	CDMS
CH3OHvt=0-2	Methanol	253.75580900	1.1E-05			"14(3,12)-14(2,13)A,vt=0"	-4.06758	-3.63460	293.46360	CDMS
CH3OHvt=0-2	Methanol	254.01537700	1.2E-05			"2(-0,2)-1(1,1)E,vt=0"	-4.72077	-4.65590	20.08915	CDMS
CH3OHvt=0-2	Methanol	254.41941900	1.5E-05			"11(-5,6)-12(-4,8)E,vt=0"	-4.74734	-4.41000	289.22317	CDMS
CH3OHvt=0-2	Methanol	254.42352000	1.2E-05			"15(3,13)-15(2,14)A,vt=0"	-4.06386	-3.65340	328.25846	CDMS
CH3OHvt=0-2	Methanol	255.18550100	1.3E-05			"12(-3,10)-13(1,13)E,vt=0"	-10.93488	-10.47510	228.77684	CDMS
CH3OHvt=0-2	Methanol	255.24188800	1.3E-05			"16(3,14)-16(2,15)A,vt=0"	-4.05992	-3.67740	365.36890	CDMS
CH3OHvt=0-2	Methanol	256.22871400	1.4E-05			"17(3,15)-17(2,16)A,vt=0"	-4.05566	-3.70630	404.79378	CDMS
CH3OHvt=0-2	Methanol	256.37543100	1.7E-05			"10(2,8)-11(0,11)A,vt=0"	-8.70262	-8.22880	165.40151	CDMS
CH3OHvt=0-2	Methanol	257.40208600	1.5E-05			"18(3,16)-18(2,17)A,vt=0"	-4.05073	-3.73960	446.53208	CDMS
CH3OHvt=0-2	Methanol	257.97479900	1.7E-05			"12(4,8)-13(2,11)A,vt=0"	-8.12908	-7.72110	261.36069	CDMS
CH3OHvt=0-2	Methanol	258.72617000	1.2E-05			"11(-0,11)-10(2,8)E,vt=0"	-7.95652	-7.44800	166.04725	CDMS
CH3OHvt=0-2	Methanol	258.78024800	1.6E-05			"19(3,17)-19(2,18)A,vt=0"	-4.04535	-3.77740	490.58282	CDMS
CH3OHvt=0-2	Methanol	260.25402500	1.5E-05			"11(3,8)-12(-2,11)E,vt=0"	-7.02835	-6.59450	215.89434	CDMS
CH3OHvt=0-2	Methanol	260.96762300	1E-05			"3(-3,1)-4(2,2)E,vt=0"	-11.32866	-11.18930	61.63936	CDMS
CH3OHvt=0-2	Methanol	261.05093600	1.6E-05			"12(4,9)-13(2,12)A,vt=0"	-8.11954	-7.71660	261.36070	CDMS
CH3OHvt=0-2	Methanol	261.70440900	1.5E-05			"12(-6,7)-13(-5,8)E,vt=0"	-4.75002	-4.49060	359.76902	CDMS
CH3OHvt=0-2	Methanol	261.80567500	6E-06			"2(-1,1)-1(-0,1)E,vt=0"	-4.25395	-4.21340	28.01081	CDMS
CH3OHvt=0-2	Methanol	262.55441600	1.2E-05			"7(-2,6)-6(2,4)E,vt=0"	-8.86099	-8.43030	87.25740	CDMS
CH3OHvt=0-2	Methanol			263.79385600	5E-05	"5(1,5)-6(2,4)++,vt=1"	-4.08495	0.00000	359.95169	CDMS
CH3OHvt=0-2	Methanol	263.79387500	1.7E-05			"5(1,5)-6(2,5)A,vt=1"	-4.08503	-4.18580	359.95145	CDMS
CH3OHvt=0-2	Methanol			265.22440000	5E-05	"5(1,4)-6(2,5)--,vt=1"	-4.07911	0.00000	360.02034	CDMS
CH3OHvt=0-2	Methanol	265.22442600	1.7E-05			"5(1,4)-6(2,4)A,vt=1"	-4.07923	-4.18240	360.02069	CDMS
CH3OHvt=0-2	Methanol	265.25966600	1.8E-05			"5(-3,3)-6(-1,5)E,vt=0"	-7.69088	-7.39240	82.53109	CDMS
CH3OHvt=0-2	Methanol	265.28956200	1.2E-05			"6(-1,5)-5(-2,4)E,vt=0"	-4.58771	-4.19830	69.80072	CDMS
CH3OHvt=0-2	Methanol	265.45360800	1.7E-05			"17(-1,16)-16(-3,14)E,vt=0"	-6.74277	-6.36700	376.15913	CDMS
CH3OHvt=0-2	Methanol	266.16367700	1.3E-05			"2(2,0)-2(-0,2)E,vt=0"	-8.92141	-8.89490	32.86301	CDMS
CH3OHvt=0-2	Methanol	266.19630900	1.3E-05			"3(2,1)-3(-0,3)E,vt=0"	-8.52451	-8.36200	39.82793	CDMS
CH3OHvt=0-2	Methanol	266.29221000	1.2E-05			"4(2,2)-4(-0,4)E,vt=0"	-8.27085	-8.01280	49.11489	CDMS
CH3OHvt=0-2	Methanol	266.49619800	1.2E-05			"5(2,3)-5(-0,5)E,vt=0"	-8.08107	-7.75300	60.72446	CDMS
CH3OHvt=0-2	Methanol	266.52709600	3.5E-05			"3(3,1)-4(-0,4)E,vt=1"	-11.27317	-11.54070	336.52178	CDMS
CH3OHvt=0-2	Methanol	266.52793600	0.000101			"3(-3,0)-4(0,4),vt=1"	-11.20093	0.00000	336.52161	CDMS
CH3OHvt=0-2	Methanol	266.83814800	1.3E-05			"5(-2,4)-4(-1,3)E,vt=0"	-4.11152	-3.77870	57.06899	CDMS
CH3OHvt=0-2	Methanol	266.86410200	1.2E-05			"6(2,4)-6(-0,6)E,vt=0"	-7.92897	-7.54910	74.65688	CDMS
CH3OHvt=0-2	Methanol	267.40347100	9E-06			"9(-0,9)-8(-1,7)E,vt=0"	-4.33076	-3.84890	117.45679	CDMS
CH3OHvt=0-2	Methanol	267.40607100	1.8E-05			"17(1,17)-16(2,14)A,vt=0"	-4.45516	-4.06820	366.28159	CDMS
CH3OHvt=0-2	Methanol	267.46251300	1.1E-05			"7(2,5)-7(-0,7)E,vt=0"	-7.80213	-7.38460	90.91290	CDMS
CH3OHvt=0-2	Methanol	268.36837100	1.1E-05			"8(2,6)-8(-0,8)E,vt=0"	-7.69395	-7.25040	109.49332	CDMS
CH3OHvt=0-2	Methanol	268.42876500	1.1E-05			"12(-3,10)-11(3,8)E,vt=0"	-12.62607	-12.18780	228.77691	CDMS
CH3OHvt=0-2	Methanol	268.74395400	1.5E-05			"9(5,5)-10(4,7)E,vt=0"	-4.75377	-4.43470	228.44241	CDMS
CH3OHvt=0-2	Methanol	269.66834900	1.1E-05			"9(2,7)-9(-0,9)E,vt=0"	-7.60004	-7.14050	130.39872	CDMS
CH3OHvt=0-2	Methanol	269.67956500	1.2E-05			"4(2,2)-3(-2,2)E,vt=0"	-10.42698	-10.17430	49.11487	CDMS
CH3OHvt=0-2	Methanol	271.32485600	4.3E-05			"6(-5,2)-7(-2,5)E,vt=1"	-8.72240	-8.93310	477.74130	CDMS
CH3OHvt=0-2	Methanol	271.45799500	1.1E-05			"10(2,8)-10(-0,10)E,vt=0"	-7.51797	-7.05140	153.63037	CDMS
CH3OHvt=0-2	Methanol	271.96004600	1.9E-05			"15(3,13)-16(0,16)A,vt=0"	-9.67862	-9.29650	328.25854	CDMS
CH3OHvt=0-2	Methanol	273.49728900	1.4E-05			"13(1,13)-12(-2,11)E,vt=0"	-6.14767	-5.66620	216.52992	CDMS
CH3OHvt=0-2	Methanol	273.84061000	1.1E-05			"11(2,9)-11(-0,11)E,vt=0"	-7.44566	-6.98030	179.18949	CDMS
CH3OHvt=0-2	Methanol	274.46376300	1.8E-05			"9(3,7)-10(1,10)A,vt=0"	-10.17173	-9.75420	154.24726	CDMS
CH3OHvt=0-2	Methanol	276.64809800	9E-06			"15(2,13)-14(-3,12)E,vt=0"	-6.28772	-5.87880	304.73190	CDMS
CH3OHvt=0-2	Methanol	276.92587600	1.1E-05			"12(2,10)-12(-0,12)E,vt=0"	-7.38204	-6.92560	207.07730	CDMS
CH3OHvt=0-2	Methanol	278.30451200	1.2E-05			"9(1,9)-8(-0,8)E,vt=0"	-4.11433	-3.63860	109.97018	CDMS
CH3OHvt=0-2	Methanol	278.34226100	1.1E-05			"2(2,0)-3(1,3)E,vt=0"	-4.78191	-4.77440	32.86291	CDMS
CH3OHvt=0-2	Methanol	278.59903700	1.2E-05			"14(-4,10)-15(-3,13)E,vt=0"	-4.44363	-4.11720	339.64690	CDMS
CH3OHvt=0-2	Methanol	279.35188700	1.2E-05			"11(2,10)-10(3,7)A,vt=0"	-4.46250	-4.02250	190.86212	CDMS
CH3OHvt=0-2	Methanol	280.67962100	1.2E-05			"19(3,17)-18(4,14)A,vt=0"	-4.41254	-4.17910	490.58294	CDMS
CH3OHvt=0-2	Methanol	280.82820900	1.1E-05			"13(2,11)-13(-0,13)E,vt=0"	-7.32608	-6.88590	237.29557	CDMS
CH3OHvt=0-2	Methanol	280.90942000	2.8E-05			"2(1,1)-2(-2,0)E,vt=1"	-10.26761	-10.82490	420.32120	CDMS
CH3OHvt=0-2	Methanol	280.91168900	0.000437			"2(-1,1)-2(2,1),vt=1"	-10.28732	0.00000	420.32101	CDMS
CH3OHvt=0-2	Methanol	280.92642200	2.8E-05			"3(1,2)-3(-2,1)E,vt=1"	-9.56885	-9.99010	427.26810	CDMS
CH3OHvt=0-2	Methanol	280.92868800	0.000436			"3(-1,2)-3(2,2),vt=1"	-9.58827	0.00000	427.26820	CDMS
CH3OHvt=0-2	Methanol	280.94875600	2.7E-05			"4(1,3)-4(-2,2)E,vt=1"	-9.09216	-9.41770	436.53038	CDMS
CH3OHvt=0-2	Methanol	280.95101800	0.000434			"4(-1,3)-4(2,3),vt=1"	-9.06531	0.00000	436.53064	CDMS
CH3OHvt=0-2	Methanol	280.96332700	1.8E-05			"8(3,5)-9(1,8)A,vt=0"	-9.90842	-9.51890	133.36037	CDMS
CH3OHvt=0-2	Methanol	280.97613600	2.6E-05			"5(1,4)-5(-2,3)E,vt=1"	-8.72451	-8.97970	448.10789	CDMS
CH3OHvt=0-2	Methanol	280.97839400	0.000432			"5(-1,4)-5(2,4),vt=1"	-8.62943	0.00000	448.10829	CDMS
CH3OHvt=0-2	Methanol	281.00010900	1.2E-05			"11(2,9)-10(3,8)A,vt=0"	-4.45179	-4.01440	190.93964	CDMS
CH3OHvt=0-2	Methanol	281.00820500	2.5E-05			"6(1,5)-6(-2,4)E,vt=1"	-8.42410	-8.62690	462.00045	CDMS
CH3OHvt=0-2	Methanol	281.01045800	0.000429			"6(-1,5)-6(2,5),vt=1"	-8.40083	0.00000	462.00115	CDMS
CH3OHvt=0-2	Methanol	281.04453500	2.5E-05			"7(1,6)-7(-2,5)E,vt=1"	-8.16933	-8.33350	478.20776	CDMS
CH3OHvt=0-2	Methanol	281.04678400	0.000427			"7(-1,6)-7(2,6),vt=1"	-8.16171	0.00000	478.20775	CDMS
CH3OHvt=0-2	Methanol	281.08463100	2.4E-05			"8(1,7)-8(-2,6)E,vt=1"	-7.94821	-8.08490	496.72952	CDMS
CH3OHvt=0-2	Methanol	281.08687700	0.000424			"8(-1,7)-8(2,7),vt=1"	-7.97288	0.00000	496.72952	CDMS
CH3OHvt=0-2	Methanol	281.95647200	1.2E-05			"9(3,6)-10(2,8)E,vt=0"	-4.44660	-4.05920	167.16212	CDMS
CH3OHvt=0-2	Methanol	282.07282100	1.3E-05			"19(3,16)-18(4,15)A,vt=0"	-4.40484	-4.17360	490.64822	CDMS
CH3OHvt=0-2	Methanol	282.21326100	1.5E-05			"15(3,12)-16(-0,16)E,vt=0"	-6.03942	-5.69170	341.16747	CDMS
CH3OHvt=0-2	Methanol	283.09495900	1.6E-05			"4(4,1)-5(3,2)E,vt=0"	-5.26551	-5.12320	111.11629	CDMS
CH3OHvt=0-2	Methanol	284.51842200	6.4E-05			"5(0,5)-6(3,4)A,vt=1"	-8.38141	-8.65680	458.38423	CDMS
CH3OHvt=0-2	Methanol	285.11111100	1.3E-05			"3(2,2)-4(1,3)A,vt=0"	-4.57176	-4.45550	51.63709	CDMS
CH3OHvt=0-2	Methanol	285.66481500	1.2E-05			"14(2,12)-14(-0,14)E,vt=0"	-7.27715	-6.86030	269.84646	CDMS
CH3OHvt=0-2	Methanol	285.68371200	1.4E-05			"8(-1,7)-7(2,5)E,vt=0"	-6.49275	-6.06870	104.62349	CDMS
CH3OHvt=0-2	Methanol	286.18237400	1.2E-05			"2(0,2)-1(1,1),vt=1"	-4.61410	0.00000	307.52264	CDMS
CH3OHvt=0-2	Methanol	286.18238500	8E-06			"2(-0,2)-1(-1,1)E,vt=1"	-4.61401	-5.01590	307.52301	CDMS
CH3OHvt=0-2	Methanol	286.74007700	1.4E-05			"2(-2,1)-1(-0,1)E,vt=0"	-9.23219	-9.23200	29.20746	CDMS
CH3OHvt=0-2	Methanol	287.10132300	1.5E-05			"11(3,8)-12(-1,11)E,vt=0"	-9.63715	-9.24500	215.89439	CDMS
CH3OHvt=0-2	Methanol	287.23389400	1.1E-05			"15(1,15)-14(2,12)E,vt=0"	-4.44013	-4.01660	283.63136	CDMS
CH3OHvt=0-2	Methanol	287.67076700	5E-06			"6(1,6)-5(1,5)A,vt=0"	-3.99736	-3.63230	62.86551	CDMS
CH3OHvt=0-2	Methanol	288.01430800	1.7E-05			"8(-3,6)-9(-0,9)E,vt=0"	-7.02712	-6.64510	131.27918	CDMS
CH3OHvt=0-2	Methanol	288.70562400	1.4E-05			"4(-3,2)-5(-2,4)E,vt=0"	-4.73447	-4.54230	70.92451	CDMS
CH3OHvt=0-2	Methanol	288.80960400	1.2E-05			"10(-0,10)-9(-2,8)E,vt=0"	-7.76632	-7.30720	140.60259	CDMS
CH3OHvt=0-2	Methanol			289.13405000	5E-05	"6(1,6)-5(1,5)++,vt=1"	-3.99040	0.00000	373.82755	CDMS
CH3OHvt=0-2	Methanol	289.13408500	6E-06			"6(1,6)-5(1,5)A,vt=1"	-3.99004	-4.07730	373.82760	CDMS
CH3OHvt=0-2	Methanol			289.34318500	5E-05	"6(5,2)-5(5,1)++,vt=1"	-4.50046	0.00000	469.16327	CDMS
CH3OHvt=0-2	Methanol			289.34318500	5E-05	"6(5,2)-5(5,1)++,vt=1"	-4.50046	0.00000	469.16327	CDMS
CH3OHvt=0-2	Methanol	289.34326100	5E-06			"6(5,1)-5(5,0)A,vt=1"	-4.49663	-4.72220	469.16225	CDMS
CH3OHvt=0-2	Methanol	289.34326100	5E-06			"6(5,2)-5(5,1)A,vt=1"	-4.49663	-4.72220	469.16225	CDMS
CH3OHvt=0-2	Methanol			289.35502000	5E-05	"6(3,4)-5(3,3),vt=1"	-4.10301	0.00000	466.02732	CDMS
CH3OHvt=0-2	Methanol	289.35505400	5E-06			"6(-3,3)-5(-3,2)E,vt=1"	-4.10065	-4.32170	466.02644	CDMS
CH3OHvt=0-2	Methanol			289.37483400	5E-05	"6(4,3)-5(4,2),vt=1"	-4.23732	0.00000	411.99816	CDMS
CH3OHvt=0-2	Methanol	289.37485200	5E-06			"6(-4,3)-5(-4,2)E,vt=1"	-4.23523	-4.37810	411.99717	CDMS
CH3OHvt=0-2	Methanol			289.39959000	5E-05	"6(-3,3)-5(-3,2),vt=1"	-4.10501	0.00000	371.24620	CDMS
CH3OHvt=0-2	Methanol	289.39968400	5E-06			"6(3,4)-5(3,3)E,vt=1"	-4.10409	-4.18800	371.24567	CDMS
CH3OHvt=0-2	Methanol	289.40247300	5E-06			"6(2,5)-5(2,4)E,vt=1"	-4.02651	-4.17120	413.22735	CDMS
CH3OHvt=0-2	Methanol			289.40249000	5E-05	"6(-2,4)-5(-2,3),vt=1"	-4.02769	0.00000	413.22819	CDMS
CH3OHvt=0-2	Methanol			289.41403000	5E-05	"6(2,4)-5(2,3)++,vt=1"	-4.03004	0.00000	347.29138	CDMS
CH3OHvt=0-2	Methanol	289.41404400	5E-06			"6(2,5)-5(2,4)A,vt=1"	-4.02985	-4.07910	347.29144	CDMS
CH3OHvt=0-2	Methanol	289.41638600	5E-06			"6(4,2)-5(4,1)E,vt=1"	-4.23364	-4.43740	454.01668	CDMS
CH3OHvt=0-2	Methanol			289.41639100	5E-05	"6(-4,2)-5(-4,1),vt=1"	-4.23333	0.00000	454.01654	CDMS
CH3OHvt=0-2	Methanol			289.42024000	5E-05	"6(2,5)-5(2,4)--,vt=1"	-4.03001	0.00000	347.29167	CDMS
CH3OHvt=0-2	Methanol	289.42029700	5E-06			"6(2,4)-5(2,3)A,vt=1"	-4.02984	-4.07910	347.29203	CDMS
CH3OHvt=0-2	Methanol			289.42349900	5E-05	"6(5,1)-5(5,0),vt=1"	-4.49240	0.00000	477.74219	CDMS
CH3OHvt=0-2	Methanol	289.42354300	5E-06			"6(-5,2)-5(-5,1)E,vt=1"	-4.49179	-4.72990	477.74131	CDMS
CH3OHvt=0-2	Methanol			289.42760000	5E-05	"6(1,6)-5(1,5),vt=1"	-3.99018	0.00000	340.09242	CDMS
CH3OHvt=0-2	Methanol	289.42766700	6E-06			"6(-1,6)-5(-1,5)E,vt=1"	-3.99035	-4.02920	340.09278	CDMS
CH3OHvt=0-2	Methanol			289.42914000	5E-05	"6(3,4)-5(3,3)++,vt=1"	-4.10277	0.00000	444.72990	CDMS
CH3OHvt=0-2	Methanol			289.42914000	5E-05	"6(3,4)-5(3,3)++,vt=1"	-4.10277	0.00000	444.72990	CDMS
CH3OHvt=0-2	Methanol	289.42914500	5E-06			"6(3,4)-5(3,3)A,vt=1"	-4.10357	-4.29390	444.72960	CDMS
CH3OHvt=0-2	Methanol	289.42916100	5E-06			"6(3,3)-5(3,2)A,vt=1"	-4.10357	-4.29390	444.72960	CDMS
CH3OHvt=0-2	Methanol	289.42974500	6E-06			"6(-0,6)-5(-0,5)E,vt=1"	-3.97737	-4.02940	349.19683	CDMS
CH3OHvt=0-2	Methanol			289.42975600	5E-05	"6(0,6)-5(0,5),vt=1"	-3.97727	0.00000	349.19706	CDMS
CH3OHvt=0-2	Methanol			289.44354100	5E-05	"6(2,5)-5(2,4),vt=1"	-4.02771	0.00000	448.51455	CDMS
CH3OHvt=0-2	Methanol	289.44355700	5E-06			"6(-2,4)-5(-2,3)E,vt=1"	-4.02837	-4.22420	448.51426	CDMS
CH3OHvt=0-2	Methanol			289.47561000	5E-05	"6(-1,5)-5(-1,4),vt=1"	-3.99016	0.00000	462.00024	CDMS
CH3OHvt=0-2	Methanol	289.47562500	6E-06			"6(1,5)-5(1,4)E,vt=1"	-3.99070	-4.20610	462.00037	CDMS
CH3OHvt=0-2	Methanol			289.51111000	5E-05	"6(0,6)-5(0,5)++,vt=1"	-3.97740	0.00000	472.27907	CDMS
CH3OHvt=0-2	Methanol	289.51115200	7E-06			"6(0,6)-5(0,5)A,vt=1"	-3.97747	-4.20780	472.27848	CDMS
CH3OHvt=0-2	Methanol			289.71046000	5E-05	"6(1,5)-5(1,4)--,vt=1"	-3.98781	0.00000	373.92428	CDMS
CH3OHvt=0-2	Methanol	289.71053200	6E-06			"6(1,5)-5(1,4)A,vt=1"	-3.98746	-4.07570	373.92461	CDMS
CH3OHvt=0-2	Methanol	289.93937700	5E-06			"6(-0,6)-5(-0,5)E,vt=0"	-3.97570	-3.61250	61.84955	CDMS
CH3OHvt=0-2	Methanol	290.06974700	5E-06			"6(1,6)-5(1,5)E,vt=0"	-3.98672	-3.61280	54.31234	CDMS
CH3OHvt=0-2	Methanol	290.11063700	5E-06			"6(0,6)-5(0,5)A,vt=0"	-3.97453	-3.59260	48.73951	CDMS
CH3OHvt=0-2	Methanol	290.11778600	5E-06			"6(5,2)-5(5,1)E,vt=0"	-4.48889	-4.28650	172.75437	CDMS
CH3OHvt=0-2	Methanol	290.13888900	5E-06			"6(-5,1)-5(-5,0)E,vt=0"	-4.48860	-4.30370	184.81457	CDMS
CH3OHvt=0-2	Methanol	290.14508500	5E-06			"6(5,2)-5(5,0)A,vt=0"	-4.48685	-4.30460	186.63879	CDMS
CH3OHvt=0-2	Methanol	290.14508500	5E-06			"6(5,1)-5(5,1)A,vt=0"	-4.48685	-4.30460	186.63879	CDMS
CH3OHvt=0-2	Methanol	290.16134800	5E-06			"6(4,2)-5(4,1)++"	-4.22884	-3.96330	129.08566	CDMS
CH3OHvt=0-2	Methanol	290.16135200	5E-06			"6(4,2)-5(4,1)A,vt=0"	-4.22884	-3.96330	129.08566	CDMS
CH3OHvt=0-2	Methanol	290.16235600	5E-06			"6(4,3)-5(4,2)E,vt=0"	-4.22959	-3.97500	136.64702	CDMS
CH3OHvt=0-2	Methanol	290.18328900	5E-06			"6(-4,2)-5(-4,1)E,vt=0"	-4.22694	-3.98410	144.74311	CDMS
CH3OHvt=0-2	Methanol	290.18467400	5E-06			"6(2,5)-5(2,4)A,vt=0"	-4.02262	-3.69540	86.45607	CDMS
CH3OHvt=0-2	Methanol	290.18951500	5E-06			"6(3,4)-5(3,3)A,vt=0"	-4.09971	-3.79000	98.54512	CDMS
CH3OHvt=0-2	Methanol	290.19054900	5E-06			"6(3,3)-5(3,2)A,vt=0"	-4.09971	-3.79000	98.54517	CDMS
CH3OHvt=0-2	Methanol	290.20969500	5E-06			"6(3,3)-5(3,2)E,vt=0"	-4.09659	-3.80560	111.45774	CDMS
CH3OHvt=0-2	Methanol	290.21318000	5E-06			"6(-3,4)-5(-3,3)E,vt=0"	-4.09839	-3.78570	96.45918	CDMS
CH3OHvt=0-2	Methanol	290.24868500	5E-06			"6(-1,5)-5(-1,4)E,vt=0"	-3.97534	-3.62410	69.80079	CDMS
CH3OHvt=0-2	Methanol	290.26406800	5E-06			"6(2,4)-5(2,3)A,vt=0"	-4.02219	-3.69510	86.46376	CDMS
CH3OHvt=0-2	Methanol	290.30728100	5E-06			"6(2,4)-5(2,3)E,vt=0"	-4.02422	-3.68010	74.65685	CDMS
CH3OHvt=0-2	Methanol	290.30773800	5E-06			"6(-2,5)-5(-2,4)E,vt=0"	-4.02941	-3.68000	71.00140	CDMS
