Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
CH3OCHOv=0	MethylFormate			216.96918900	0.0001	"20(1,20)-19(0,19)A"	-4.61197	-4.73110	111.48056	JPL
CH3OCHOv=0	MethylFormate	217.00428610	2.2E-06			"30(4,26)-30(4,27)E"	-5.29157	-5.49880	291.48516	JPL
CH3OCHOv=0	MethylFormate			217.07707900	0.0001	"30(4,26)-30(4,27)A"	-5.29082	-5.49820	291.48707	JPL
CH3OCHOv=0	MethylFormate			217.14274900	0.0001	"35(9,27)-35(8,28)A"	-4.78839	-5.12940	429.24786	JPL
CH3OCHOv=0	MethylFormate			217.16536600	0.0001	"35(9,27)-35(8,28)E"	-4.78816	-5.12920	429.24074	JPL
CH3OCHOv=0	MethylFormate			217.19435000	5E-05	"30(4,26)-30(3,27)E"	-4.96859	-5.17620	291.48521	JPL
CH3OCHOv=0	MethylFormate			217.21584700	0.0001	"32(9,24)-32(8,25)A"	-4.79786	-5.08840	367.79666	JPL
CH3OCHOv=0	MethylFormate			217.23592400	0.0001	"32(9,24)-32(8,25)E"	-4.79773	-5.08830	367.79173	JPL
CH3OCHOv=0	MethylFormate	217.23755800	1E-06			"7(3,5)-6(1,6)E"	-6.52843	-6.95600	22.52718	JPL
CH3OCHOv=0	MethylFormate			217.26287700	0.0001	"37(10,27)-37(9,28)A"	-4.78057	-5.17870	484.98850	JPL
CH3OCHOv=0	MethylFormate			217.26654900	0.0001	"30(4,26)-30(3,27)A"	-4.96845	-5.17620	291.48695	JPL
CH3OCHOv=0	MethylFormate	217.30132630	1.1E-06			"7(3,5)-6(1,6)A"	-6.52592	-6.95360	22.51139	JPL
CH3OCHOv=0	MethylFormate			217.33796800	0.0001	"37(10,27)-37(9,28)E"	-4.78023	-5.17850	484.98160	JPL
CH3OCHOv=0	MethylFormate	217.51711230	1.4E-06			"8(5,4)-8(3,5)A"	-6.73607	-7.13200	37.83730	JPL
CH3OCHOv=0	MethylFormate			217.74734600	0.0001	"32(6,27)-32(4,28)E"	-5.26152	-5.51040	338.29907	JPL
CH3OCHOv=0	MethylFormate			217.79421600	0.0001	"32(6,27)-32(4,28)A"	-5.26092	-5.50990	338.30391	JPL
CH3OCHOv=0	MethylFormate	218.05680370	1.6E-06			"19(6,14)-19(4,15)E"	-5.89914	-6.07860	136.68359	JPL
CH3OCHOv=0	MethylFormate	218.06057470	1.7E-06			"19(6,14)-19(4,15)A"	-5.89744	-6.07690	136.67873	JPL
CH3OCHOv=0	MethylFormate			218.25959400	0.0001	"31(9,23)-31(8,24)A"	-4.79689	-5.07520	348.55992	JPL
CH3OCHOv=0	MethylFormate			218.27703800	0.0001	"31(9,23)-31(8,24)E"	-4.79666	-5.07500	348.55558	JPL
CH3OCHOv=0	MethylFormate			218.28090000	0.0001	"17(3,14)-16(3,13)E"	-3.82170	-3.99510	99.72935	JPL
CH3OCHOv=0	MethylFormate			218.29789000	0.0001	"17(3,14)-16(3,13)A"	-3.82148	-3.99490	99.72110	JPL
CH3OCHOv=0	MethylFormate	218.53545540	7.4E-06			"25(20,6)-26(19,7)E"	-6.34133	-6.86860	456.77244	JPL
CH3OCHOv=0	MethylFormate	218.57025130	8.8E-06			"25(20,5)-26(19,8)E"	-6.34116	-6.86850	456.77325	JPL
CH3OCHOv=0	MethylFormate			218.58544000	0.0001	"36(9,28)-36(8,29)A"	-4.77898	-5.14220	450.96984	JPL
CH3OCHOv=0	MethylFormate	218.58970580	6.6E-06			"25(20,5)-26(19,8)A"	-6.34101	-6.86840	456.78426	JPL
CH3OCHOv=0	MethylFormate	218.58970580	6.6E-06			"25(20,5)-26(19,8)A"	-6.34101	-6.86840	456.78426	JPL
CH3OCHOv=0	MethylFormate	218.59334090	1.9E-06			"27(7,21)-27(5,22)A"	-5.56473	-5.77120	257.74704	JPL
CH3OCHOv=0	MethylFormate			218.60704400	0.0001	"36(9,28)-36(8,29)E"	-4.77875	-5.14200	450.96196	JPL
CH3OCHOv=0	MethylFormate	218.63228700	1.9E-06			"27(7,21)-27(5,22)E"	-5.56525	-5.77180	257.74503	JPL
CH3OCHOv=0	MethylFormate			219.08994300	0.0001	"34(7,28)-34(5,29)E"	-5.26085	-5.55820	387.88592	JPL
CH3OCHOv=0	MethylFormate			219.10885500	0.0001	"34(7,28)-34(5,29)A"	-5.26030	-5.55770	387.89330	JPL
CH3OCHOv=0	MethylFormate			219.19618000	0.0001	"36(6,30)-36(6,31)E"	-5.24181	-5.57500	429.40439	JPL
CH3OCHOv=0	MethylFormate			219.26359300	0.0001	"36(6,30)-36(6,31)A"	-5.24117	-5.57450	429.41453	JPL
CH3OCHOv=0	MethylFormate			219.41727000	5E-05	"30(5,26)-30(4,27)E"	-4.95568	-5.16780	291.60096	JPL
CH3OCHOv=0	MethylFormate			219.48353900	0.0001	"30(5,26)-30(4,27)A"	-4.95565	-5.16790	291.60256	JPL
CH3OCHOv=0	MethylFormate	219.57909490	1.4E-06			"28(9,19)-28(8,20)A"	-4.80686	-5.05310	294.60942	JPL
CH3OCHOv=0	MethylFormate			219.58602800	0.0001	"30(9,22)-30(8,23)A"	-4.79474	-5.06270	329.94793	JPL
CH3OCHOv=0	MethylFormate			219.59222100	0.0001	"28(9,19)-28(8,20)E"	-4.80843	-5.05470	294.60703	JPL
CH3OCHOv=0	MethylFormate			219.60016700	0.0001	"30(9,22)-30(8,23)E"	-4.79462	-5.06260	329.94429	JPL
CH3OCHOv=0	MethylFormate			219.60736200	0.0001	"30(5,26)-30(3,27)E"	-5.27701	-5.48950	291.60102	JPL
CH3OCHOv=0	MethylFormate			219.67297800	0.0001	"30(5,26)-30(3,27)A"	-5.27628	-5.48890	291.60244	JPL
CH3OCHOv=0	MethylFormate			220.16688800	0.0001	"17(4,13)-16(4,12)E"	-3.81717	-3.99920	103.15148	JPL
CH3OCHOv=0	MethylFormate			220.19028500	0.0001	"17(4,13)-16(4,12)A"	-3.81694	-3.99900	103.14411	JPL
CH3OCHOv=0	MethylFormate			220.36561600	0.0001	"33(5,28)-33(5,29)E"	-5.24576	-5.51420	357.38065	JPL
CH3OCHOv=0	MethylFormate			220.43296600	0.0001	"33(5,28)-33(5,29)A"	-5.24502	-5.51360	357.38690	JPL
CH3OCHOv=0	MethylFormate	220.70136240	3.7E-06			"24(1,23)-24(1,24)E"	-5.68019	-5.81220	168.82555	JPL
CH3OCHOv=0	MethylFormate	220.70151190	3.7E-06			"24(1,23)-24(0,24)E"	-5.45289	-5.58490	168.82542	JPL
CH3OCHOv=0	MethylFormate			220.71047000	5E-05	"24(2,23)-24(1,24)E"	-5.45288	-5.58490	168.82599	JPL
CH3OCHOv=0	MethylFormate			220.71047000	5E-05	"24(2,23)-24(1,24)E"	-5.68018	-5.81220	168.82585	JPL
CH3OCHOv=0	MethylFormate	220.73579690	1.4E-06			"8(5,3)-8(3,6)A"	-6.72390	-7.12610	37.83753	JPL
CH3OCHOv=0	MethylFormate	220.73896120	1.4E-06			"9(5,4)-9(3,7)A"	-6.58160	-6.94320	43.15940	JPL
CH3OCHOv=0	MethylFormate	220.78614570	2.4E-06			"28(3,25)-28(3,26)E"	-5.33017	-5.51090	247.73961	JPL
CH3OCHOv=0	MethylFormate			220.81063500	0.0001	"24(1,23)-24(1,24)A"	-5.67910	-5.81130	168.81310	JPL
CH3OCHOv=0	MethylFormate			220.81063500	0.0001	"24(1,23)-24(1,24)A"	-5.45280	-5.58500	168.81310	JPL
CH3OCHOv=0	MethylFormate			220.81184500	0.0001	"18(3,16)-17(2,15)E"	-4.82332	-4.98640	105.86890	JPL
CH3OCHOv=0	MethylFormate			220.81409000	0.0001	"28(3,25)-28(2,26)E"	-5.04311	-5.22390	247.73951	JPL
CH3OCHOv=0	MethylFormate			220.81523600	0.0001	"18(3,16)-17(2,15)A"	-4.82343	-4.98650	105.85813	JPL
CH3OCHOv=0	MethylFormate			220.81955600	0.0001	"24(2,23)-24(1,24)A"	-5.45268	-5.58490	168.81353	JPL
CH3OCHOv=0	MethylFormate			220.81955600	0.0001	"24(2,23)-24(1,24)A"	-5.67908	-5.81130	168.81353	JPL
CH3OCHOv=0	MethylFormate			220.86869500	0.0001	"28(3,25)-28(3,26)A"	-5.32931	-5.51020	247.73695	JPL
CH3OCHOv=0	MethylFormate			220.88917100	0.0001	"18(17,1)-17(17,0)A"	-4.75406	-5.18750	292.52839	JPL
CH3OCHOv=0	MethylFormate			220.88917100	0.0001	"18(17,1)-17(17,0)A"	-4.75406	-5.18750	292.52839	JPL
CH3OCHOv=0	MethylFormate			220.89655000	0.0001	"28(3,25)-28(2,26)A"	-5.04296	-5.22390	247.73699	JPL
CH3OCHOv=0	MethylFormate			220.90138200	0.0001	"18(17,1)-17(17,0)E"	-4.75405	-5.18750	292.51732	JPL
CH3OCHOv=0	MethylFormate			220.91035100	0.0001	"18(17,2)-17(17,1)E"	-4.75394	-5.18740	292.50940	JPL
CH3OCHOv=0	MethylFormate			220.92636100	0.0001	"18(16,2)-17(16,1)A"	-4.46555	-4.86740	270.65355	JPL
CH3OCHOv=0	MethylFormate			220.92636100	0.0001	"18(16,2)-17(16,1)A"	-4.46555	-4.86740	270.65355	JPL
CH3OCHOv=0	MethylFormate			220.93544600	0.0001	"18(16,2)-17(16,1)E"	-4.46555	-4.86740	270.64535	JPL
CH3OCHOv=0	MethylFormate	220.94687120	2.1E-06			"37(9,29)-37(8,30)A"	-4.76571	-5.15410	473.30265	JPL
CH3OCHOv=0	MethylFormate			220.94741500	0.0001	"18(16,3)-17(16,2)E"	-4.46544	-4.86730	270.63528	JPL
CH3OCHOv=0	MethylFormate			220.96380100	0.0001	"36(6,30)-36(5,31)E"	-4.84399	-5.18060	429.40448	JPL
CH3OCHOv=0	MethylFormate			220.96661200	0.0001	"37(9,29)-37(8,30)E"	-4.76548	-5.15390	473.29411	JPL
CH3OCHOv=0	MethylFormate			220.97798400	0.0001	"18(15,3)-17(15,2)A"	-4.30231	-4.67450	250.10091	JPL
CH3OCHOv=0	MethylFormate			220.97798400	0.0001	"18(15,3)-17(15,2)A"	-4.30231	-4.67450	250.10091	JPL
CH3OCHOv=0	MethylFormate			220.98090400	0.0001	"24(5,19)-23(6,18)E"	-5.31878	-5.49480	198.85672	JPL
CH3OCHOv=0	MethylFormate			220.98367000	0.0001	"18(15,3)-17(15,2)E"	-4.30230	-4.67450	250.09572	JPL
CH3OCHOv=0	MethylFormate			220.98820100	0.0001	"33(5,28)-33(4,29)E"	-4.88846	-5.15810	357.38060	JPL
CH3OCHOv=0	MethylFormate			220.99833500	0.0001	"18(15,4)-17(15,3)E"	-4.30219	-4.67440	250.08376	JPL
CH3OCHOv=0	MethylFormate	221.00114910	1E-06			"7(3,5)-6(0,6)E"	-6.49900	-6.93390	22.52724	JPL
CH3OCHOv=0	MethylFormate			221.02544700	0.0001	"36(6,30)-36(5,31)A"	-4.84385	-5.18060	429.41448	JPL
CH3OCHOv=0	MethylFormate			221.04433400	0.0001	"24(5,19)-23(6,18)A"	-5.31835	-5.49450	198.85789	JPL
CH3OCHOv=0	MethylFormate			221.04779100	0.0001	"18(14,4)-17(14,3)A"	-4.19051	-4.53500	230.87296	JPL
CH3OCHOv=0	MethylFormate			221.04779100	0.0001	"18(14,4)-17(14,3)A"	-4.19051	-4.53500	230.87296	JPL
CH3OCHOv=0	MethylFormate			221.04999000	0.0001	"18(14,4)-17(14,3)E"	-4.19051	-4.53500	230.87034	JPL
CH3OCHOv=0	MethylFormate			221.05331000	0.0001	"33(5,28)-33(4,29)A"	-4.88832	-5.15810	357.38689	JPL
CH3OCHOv=0	MethylFormate	221.06441280	1.1E-06			"7(3,5)-6(0,6)A"	-6.49710	-6.93210	22.51143	JPL
CH3OCHOv=0	MethylFormate			221.06693300	0.0001	"18(14,5)-17(14,4)E"	-4.19039	-4.53490	230.85705	JPL
CH3OCHOv=0	MethylFormate			221.07598100	0.0001	"29(9,21)-29(8,22)A"	-4.79232	-5.05160	311.95972	JPL
CH3OCHOv=0	MethylFormate	221.08200060	1.3E-06			"10(5,5)-10(3,8)A"	-6.46523	-6.79260	49.08172	JPL
CH3OCHOv=0	MethylFormate			221.08617800	0.0001	"29(9,21)-29(8,22)E"	-4.79220	-5.05150	311.95661	JPL
CH3OCHOv=0	MethylFormate			221.13972500	0.0001	"18(13,5)-17(13,4)E"	-4.10704	-4.42580	212.97204	JPL
CH3OCHOv=0	MethylFormate			221.14112900	0.0001	"18(13,5)-17(13,4)A"	-4.10694	-4.42570	212.97197	JPL
CH3OCHOv=0	MethylFormate			221.14112900	0.0001	"18(13,5)-17(13,4)A"	-4.10694	-4.42570	212.97197	JPL
CH3OCHOv=0	MethylFormate			221.15854100	0.0001	"18(13,6)-17(13,5)E"	-4.10683	-4.42560	212.95784	JPL
CH3OCHOv=0	MethylFormate			221.26076800	0.0001	"18(12,6)-17(12,5)E"	-4.04150	-4.33650	196.40367	JPL
CH3OCHOv=0	MethylFormate			221.26569500	0.0001	"18(12,6)-17(12,5)A"	-4.04139	-4.33640	196.40117	JPL
CH3OCHOv=0	MethylFormate			221.26569500	0.0001	"18(12,6)-17(12,5)A"	-4.04139	-4.33640	196.40117	JPL
CH3OCHOv=0	MethylFormate			221.28090500	0.0001	"18(12,7)-17(12,6)E"	-4.04138	-4.33640	196.38895	JPL
CH3OCHOv=0	MethylFormate			221.29388500	0.0001	"28(4,25)-28(3,26)E"	-5.04035	-5.22210	247.76398	JPL
CH3OCHOv=0	MethylFormate			221.32183800	0.0001	"28(4,25)-28(2,26)E"	-5.32710	-5.50890	247.76388	JPL
CH3OCHOv=0	MethylFormate			221.37481500	0.0001	"28(4,25)-28(3,26)A"	-5.04030	-5.22220	247.76124	JPL
CH3OCHOv=0	MethylFormate	221.40268780	2.5E-06			"28(4,25)-28(2,26)A"	-5.32635	-5.50830	247.76128	JPL
CH3OCHOv=0	MethylFormate			221.42464300	0.0001	"18(11,7)-17(11,6)E"	-3.98843	-4.26170	181.16922	JPL
CH3OCHOv=0	MethylFormate			221.43301900	0.0001	"18(11,7)-17(11,6)A"	-3.98833	-4.26160	181.16444	JPL
CH3OCHOv=0	MethylFormate			221.43301900	0.0001	"18(11,7)-17(11,6)A"	-3.98833	-4.26160	181.16444	JPL
CH3OCHOv=0	MethylFormate			221.44564000	0.0001	"18(11,8)-17(11,7)E"	-3.98832	-4.26160	181.15426	JPL
CH3OCHOv=0	MethylFormate			221.64941100	0.0001	"18(10,8)-17(10,7)E"	-3.94452	-4.19810	167.27373	JPL
CH3OCHOv=0	MethylFormate	221.66048380	7E-07			"18(4,15)-17(4,14)E"	-3.80902	-3.98270	112.06267	JPL
CH3OCHOv=0	MethylFormate			221.66104100	0.0001	"18(10,9)-17(10,8)A"	-3.94440	-4.19800	167.26710	JPL
CH3OCHOv=0	MethylFormate			221.66104100	0.0001	"18(10,9)-17(10,8)A"	-3.94440	-4.19800	167.26710	JPL
CH3OCHOv=0	MethylFormate	221.66455980	2.9E-06			"26(2,24)-26(2,25)E"	-5.43782	-5.59260	206.81527	JPL
CH3OCHOv=0	MethylFormate			221.66736000	5E-05	"26(2,24)-26(1,25)E"	-5.18201	-5.33680	206.81541	JPL
CH3OCHOv=0	MethylFormate			221.67076500	0.0001	"18(10,9)-17(10,8)E"	-3.94430	-4.19790	167.25907	JPL
CH3OCHOv=0	MethylFormate			221.67467100	0.0001	"18(4,15)-17(4,14)A"	-3.80881	-3.98250	112.05414	JPL
CH3OCHOv=0	MethylFormate	221.69307670	8E-07			"10(4,6)-9(3,7)E"	-5.00264	-5.32270	43.22045	JPL
CH3OCHOv=0	MethylFormate			221.71715600	0.0001	"10(4,6)-9(3,7)A"	-4.99471	-5.31480	43.20635	JPL
CH3OCHOv=0	MethylFormate			221.74585200	0.0001	"26(3,24)-26(2,25)E"	-5.18156	-5.33650	206.81918	JPL
CH3OCHOv=0	MethylFormate			221.74867400	0.0001	"26(3,24)-26(1,25)E"	-5.43725	-5.59220	206.81931	JPL
CH3OCHOv=0	MethylFormate			221.76014100	0.0001	"26(2,24)-26(2,25)A"	-5.43685	-5.59180	206.80806	JPL
CH3OCHOv=0	MethylFormate			221.76298200	0.0001	"26(2,24)-26(1,25)A"	-5.18184	-5.33680	206.80806	JPL
CH3OCHOv=0	MethylFormate			221.84111100	0.0001	"26(3,24)-26(2,25)A"	-5.18149	-5.33660	206.81195	JPL
CH3OCHOv=0	MethylFormate			221.84391200	0.0001	"26(3,24)-26(1,25)A"	-5.43638	-5.59150	206.81194	JPL
CH3OCHOv=0	MethylFormate			221.96442400	0.0001	"18(9,9)-17(9,8)E"	-3.90738	-4.14340	154.72523	JPL
CH3OCHOv=0	MethylFormate	221.96886540	1.2E-06			"11(5,6)-11(3,9)A"	-6.36748	-6.66650	55.60824	JPL
CH3OCHOv=0	MethylFormate			221.97938400	0.0001	"18(9,10)-17(9,9)A"	-3.90726	-4.14330	154.71689	JPL
CH3OCHOv=0	MethylFormate			221.97938400	0.0001	"18(9,10)-17(9,9)A"	-3.90726	-4.14330	154.71689	JPL
CH3OCHOv=0	MethylFormate	221.98417940	2.2E-06			"36(8,29)-35(9,26)E"	-5.54100	-5.89560	440.47053	JPL
CH3OCHOv=0	MethylFormate			221.98572200	0.0001	"18(9,10)-17(9,9)E"	-3.90726	-4.14330	154.71115	JPL
CH3OCHOv=0	MethylFormate	221.99931200	2.3E-06			"36(8,29)-35(9,26)A"	-5.54086	-5.89550	440.47946	JPL
CH3OCHOv=0	MethylFormate	222.00501910	1.5E-06			"11(5,6)-11(3,9)E"	-6.53939	-6.83850	55.62422	JPL
CH3OCHOv=0	MethylFormate	222.18070190	1.7E-06			"27(9,19)-27(8,19)E"	-6.27969	-6.52220	277.84644	JPL
CH3OCHOv=0	MethylFormate	222.28943900	2.1E-06			"37(9,29)-36(10,26)E"	-5.47334	-5.86430	473.29414	JPL
CH3OCHOv=0	MethylFormate	222.33811080	2.2E-06			"37(9,29)-36(10,26)A"	-5.47243	-5.86350	473.30266	JPL
CH3OCHOv=0	MethylFormate			222.35559900	0.0001	"27(9,18)-27(8,19)A"	-4.79794	-5.04080	277.85700	JPL
CH3OCHOv=0	MethylFormate			222.36710500	0.0001	"27(9,18)-27(8,19)E"	-4.81242	-5.05530	277.85539	JPL
CH3OCHOv=0	MethylFormate			222.42148900	0.0001	"18(8,10)-17(8,9)E"	-3.87550	-4.09620	143.53628	JPL
CH3OCHOv=0	MethylFormate			222.43828700	0.0001	"18(8,11)-17(8,10)A"	-3.87528	-4.09600	143.52659	JPL
CH3OCHOv=0	MethylFormate			222.44039000	0.0001	"18(8,10)-17(8,9)A"	-3.87528	-4.09600	143.52669	JPL
CH3OCHOv=0	MethylFormate			222.44208800	0.0001	"18(8,11)-17(8,10)E"	-3.87528	-4.09600	143.52303	JPL
CH3OCHOv=0	MethylFormate			222.61369600	0.0001	"8(5,4)-7(4,4)E"	-4.80098	-5.20680	37.84248	JPL
CH3OCHOv=0	MethylFormate			222.63089100	0.0001	"28(9,20)-28(8,21)A"	-4.78989	-5.04200	294.59402	JPL
CH3OCHOv=0	MethylFormate			222.63524700	0.0001	"28(9,20)-28(8,21)E"	-4.79149	-5.04360	294.59150	JPL
CH3OCHOv=0	MethylFormate			222.64936500	0.0001	"8(5,4)-7(4,3)A"	-4.79602	-5.20190	37.83729	JPL
CH3OCHOv=0	MethylFormate			222.65732000	0.0001	"8(5,3)-7(4,3)E"	-4.80128	-5.20720	37.85753	JPL
CH3OCHOv=0	MethylFormate			222.70916300	0.0001	"8(5,3)-7(4,4)A"	-4.79571	-5.20170	37.83757	JPL
CH3OCHOv=0	MethylFormate	222.86137680	3.2E-06			"18(7,12)-17(7,10)E"	-5.97197	-6.17930	133.71751	JPL
CH3OCHOv=0	MethylFormate			223.03791000	0.0001	"19(2,17)-18(3,16)E"	-4.79011	-4.95010	116.57298	JPL
CH3OCHOv=0	MethylFormate			223.05178900	0.0001	"19(2,17)-18(3,16)A"	-4.79010	-4.95010	116.56286	JPL
CH3OCHOv=0	MethylFormate			223.11926500	0.0001	"18(7,12)-17(7,11)A"	-3.84708	-4.05490	133.71737	JPL
CH3OCHOv=0	MethylFormate			223.12508600	0.0001	"18(7,11)-17(7,10)E"	-3.85035	-4.05820	133.73017	JPL
CH3OCHOv=0	MethylFormate			223.13502100	0.0001	"18(7,12)-17(7,11)E"	-3.85025	-4.05810	133.71755	JPL
CH3OCHOv=0	MethylFormate			223.16273900	0.0001	"18(7,11)-17(7,10)A"	-3.84679	-4.05470	133.72118	JPL
CH3OCHOv=0	MethylFormate	223.34801390	1E-06			"18(6,13)-17(6,11)E"	-5.90740	-6.10350	125.31903	JPL
CH3OCHOv=0	MethylFormate	223.39866190	3E-06			"18(7,11)-17(7,11)E"	-5.96882	-6.17720	133.73021	JPL
CH3OCHOv=0	MethylFormate			223.46534000	5E-05	"11(4,8)-10(3,7)E"	-5.00255	-5.29590	49.71334	JPL
CH3OCHOv=0	MethylFormate	223.50046260	9E-07			"11(4,8)-10(3,7)A"	-5.00090	-5.29430	49.70064	JPL
CH3OCHOv=0	MethylFormate			223.62449600	0.0001	"37(8,30)-37(7,31)E"	-4.78083	-5.15900	462.68946	JPL
CH3OCHOv=0	MethylFormate			223.63491600	0.0001	"37(8,30)-37(7,31)A"	-4.78090	-5.15910	462.69888	JPL
CH3OCHOv=0	MethylFormate	223.64218010	1.3E-06			"12(5,7)-12(3,10)E"	-6.35994	-6.63630	62.75664	JPL
CH3OCHOv=0	MethylFormate	223.64534160	1.2E-06			"12(5,7)-12(3,10)A"	-6.28436	-6.56070	62.74284	JPL
CH3OCHOv=0	MethylFormate	223.82152330	2E-06			"35(7,29)-35(6,30)E"	-4.81919	-5.14340	408.71444	JPL
CH3OCHOv=0	MethylFormate			223.85420100	0.0001	"35(7,29)-35(6,30)A"	-4.81922	-5.14350	408.72234	JPL
CH3OCHOv=0	MethylFormate			224.02187000	0.0001	"18(6,13)-17(6,12)E"	-3.82551	-4.02290	125.31915	JPL
CH3OCHOv=0	MethylFormate			224.02410300	0.0001	"18(6,13)-17(6,12)A"	-3.82182	-4.01920	125.31379	JPL
CH3OCHOv=0	MethylFormate			224.16803600	0.0001	"27(9,19)-27(8,20)E"	-4.80239	-5.04870	277.84657	JPL
CH3OCHOv=0	MethylFormate			224.17345400	0.0001	"27(9,19)-27(8,20)A"	-4.78787	-5.03420	277.84885	JPL
CH3OCHOv=0	MethylFormate			224.29604400	0.0001	"38(9,30)-38(8,31)A"	-4.74832	-5.16490	496.23910	JPL
CH3OCHOv=0	MethylFormate			224.31314600	0.0001	"18(5,14)-17(5,13)E"	-3.80449	-3.99220	118.25237	JPL
CH3OCHOv=0	MethylFormate	224.31314770	2.1E-06			"38(9,30)-38(8,31)E"	-4.74820	-5.16480	496.22999	JPL
CH3OCHOv=0	MethylFormate			224.32830700	0.0001	"18(5,14)-17(5,13)A"	-3.80437	-3.99210	118.24533	JPL
CH3OCHOv=0	MethylFormate	224.35435950	1.4E-06			"27(9,18)-27(8,20)E"	-6.26902	-6.51570	277.85552	JPL
CH3OCHOv=0	MethylFormate	224.48622290	2.2E-06			"26(9,18)-26(8,18)E"	-5.65384	-5.89350	261.71958	JPL
CH3OCHOv=0	MethylFormate	224.55148730	1.8E-06			"12(3,9)-12(0,12)A"	-6.84266	-7.10690	53.19262	JPL
CH3OCHOv=0	MethylFormate			224.58234700	0.0001	"18(6,12)-17(6,11)E"	-3.82226	-4.02080	125.37827	JPL
CH3OCHOv=0	MethylFormate			224.60011100	0.0001	"26(9,17)-26(8,18)A"	-4.79252	-5.03240	261.72634	JPL
CH3OCHOv=0	MethylFormate			224.60938300	0.0001	"18(6,12)-17(6,11)A"	-3.81842	-4.01700	125.37209	JPL
CH3OCHOv=0	MethylFormate			224.61898000	0.0001	"26(9,17)-26(8,18)E"	-4.85668	-5.09660	261.72595	JPL
CH3OCHOv=0	MethylFormate			224.96418000	0.0001	"36(10,26)-36(9,27)A"	-4.74413	-5.13650	462.63217	JPL
CH3OCHOv=0	MethylFormate			225.02937000	0.0001	"36(10,26)-36(9,27)E"	-4.74402	-5.13650	462.62595	JPL
CH3OCHOv=0	MethylFormate			225.04513200	0.0001	"27(6,21)-26(7,20)E"	-5.36800	-5.57900	252.30506	JPL
CH3OCHOv=0	MethylFormate			225.12058700	0.0001	"27(6,21)-26(7,20)A"	-5.36745	-5.57860	252.30983	JPL
CH3OCHOv=0	MethylFormate	225.25615070	1E-06			"18(6,12)-17(6,12)E"	-5.89638	-6.09620	125.37838	JPL
CH3OCHOv=0	MethylFormate	225.38847020	5.3E-06			"20(18,2)-21(17,5)A"	-6.65331	-7.11760	338.69427	JPL
CH3OCHOv=0	MethylFormate	225.38847020	5.3E-06			"20(18,2)-21(17,5)A"	-6.65331	-7.11760	338.69427	JPL
CH3OCHOv=0	MethylFormate			225.60882100	0.0001	"19(3,17)-18(3,16)E"	-3.77745	-3.94250	116.69637	JPL
CH3OCHOv=0	MethylFormate			225.61873500	0.0001	"19(3,17)-18(3,16)A"	-3.77734	-3.94240	116.68605	JPL
CH3OCHOv=0	MethylFormate			225.62489700	0.0001	"26(9,18)-26(8,19)E"	-4.85099	-5.09280	261.71955	JPL
CH3OCHOv=0	MethylFormate			225.64841600	0.0001	"26(9,18)-26(8,19)A"	-4.78674	-5.02860	261.72212	JPL
CH3OCHOv=0	MethylFormate	225.75791110	1.8E-06			"26(9,17)-26(8,19)E"	-5.64743	-5.88950	261.72594	JPL
CH3OCHOv=0	MethylFormate			225.85550500	0.0001	"6(6,1)-5(5,1)E"	-4.58465	-5.11090	36.29399	JPL
CH3OCHOv=0	MethylFormate			225.90068400	0.0001	"6(6,0)-5(5,0)E"	-4.58474	-5.11110	36.31213	JPL
CH3OCHOv=0	MethylFormate			225.92865900	0.0001	"6(6,1)-5(5,0)A"	-4.58472	-5.11110	36.29203	JPL
CH3OCHOv=0	MethylFormate			225.92865900	0.0001	"6(6,1)-5(5,0)A"	-4.58472	-5.11110	36.29203	JPL
CH3OCHOv=0	MethylFormate			225.99914500	0.0001	"30(7,23)-29(8,22)E"	-5.40467	-5.65920	312.19240	JPL
CH3OCHOv=0	MethylFormate	226.07792020	9E-07			"10(3,7)-9(1,8)E"	-5.74261	-6.06490	38.98869	JPL
CH3OCHOv=0	MethylFormate	226.08117540	1.7E-06			"30(7,23)-29(8,22)A"	-5.40410	-5.65880	312.19993	JPL
CH3OCHOv=0	MethylFormate	226.12559970	9E-07			"10(3,7)-9(1,8)A"	-5.74204	-6.06440	38.97443	JPL
CH3OCHOv=0	MethylFormate	226.33511220	2.6E-06			"25(9,17)-25(8,17)E"	-5.38839	-5.62580	246.20846	JPL
CH3OCHOv=0	MethylFormate	226.35215250	2.5E-06			"37(8,30)-36(9,27)E"	-5.55637	-5.93970	462.68943	JPL
CH3OCHOv=0	MethylFormate	226.35542630	2.6E-06			"37(8,30)-36(9,27)A"	-5.55645	-5.93980	462.69894	JPL
CH3OCHOv=0	MethylFormate	226.36460740	1.1E-06			"13(5,8)-13(3,11)E"	-6.23499	-6.49430	70.50328	JPL
CH3OCHOv=0	MethylFormate	226.39915090	1.1E-06			"13(5,8)-13(3,11)A"	-6.21374	-6.47310	70.49170	JPL
CH3OCHOv=0	MethylFormate			226.43552100	0.0001	"25(9,16)-25(8,17)A"	-4.78980	-5.02740	246.21371	JPL
CH3OCHOv=0	MethylFormate			226.46781000	0.0001	"25(9,16)-25(8,17)E"	-4.91574	-5.15340	246.21483	JPL
